timestamp,asset,asset_type,open,high,low,close,adjusted_close,volume
2024-06-24,JPM,Stock,197.80999755859372,199.22999572753903,197.1000061035156,198.8800048828125,190.6641082763672,9785900.0
2024-06-24,META,Stock,499.2000122070313,507.7999877929688,494.2900085449219,498.9100036621094,496.0425720214844,13525300.0
2024-06-24,MSFT,Stock,449.7999877929688,452.75,446.4100036621094,447.6700134277344,441.6980285644531,15913700.0
2024-06-24,NVDA,Stock,123.23999786376952,124.45999908447266,118.04000091552734,118.11000061035156,118.05308532714844,476060900.0
2024-06-24,SOL,Cryptocurrency,128.68,132.66,122.0,132.33,132.33,5583497.777
2024-06-24,SPY,Stock,544.3300170898438,546.9500122070312,542.6199951171875,542.739990234375,531.5545043945312,45528700.0
2024-06-24,TSLA,Stock,184.97000122070312,188.8000030517578,182.5500030517578,182.5800018310547,182.5800018310547,61992100.0
2024-06-24,V,Stock,275.32000732421875,280.3900146484375,275.2699890136719,276.29998779296875,272.7204284667969,24149600.0
2024-06-24,XRP,Cryptocurrency,0.4798,0.4825,0.462,0.474,0.474,385123013.0
2024-06-25,AAPL,Stock,209.1499938964844,211.3800048828125,208.6100006103516,209.07000732421875,207.4654693603516,55549700.0
2024-06-25,AMZN,Stock,186.80999755859372,188.83999633789065,185.4199981689453,186.33999633789065,186.33999633789065,45366400.0
2024-06-25,BNB,Cryptocurrency,568.1,580.0,566.4,578.2,578.2,177300.699
2024-06-25,BTC,Cryptocurrency,60293.3,62420.0,60257.06,61806.01,61806.01,31189.24361
2024-06-25,ETH,Cryptocurrency,3352.74,3430.88,3336.76,3394.91,3394.91,240036.2236
2024-06-25,GOOGL,Stock,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,182.7309417724609,23130200.0
2024-06-25,JPM,Stock,198.08999633789065,200.07000732421875,197.7400054931641,198.07000732421875,189.8875274658203,6862500.0
2024-06-25,META,Stock,497.0499877929688,510.7099914550781,495.5,510.6000061035156,507.6653137207031,12063200.0
2024-06-25,MSFT,Stock,448.25,451.4200134277344,446.75,450.9500122070313,444.9342041015625,16413400.0
2024-06-25,NVDA,Stock,121.1999969482422,126.5,119.31999969482422,126.08999633789062,126.02922821044922,414192600.0
2024-06-25,SOL,Cryptocurrency,132.34,139.9,131.2,136.58,136.58,3963661.704
2024-06-25,SPY,Stock,543.989990234375,545.2000122070312,542.4400024414062,544.8300170898438,533.6015014648438,37936200.0
2024-06-25,TSLA,Stock,184.3999938964844,187.97000122070312,182.00999450683597,187.3500061035156,187.3500061035156,62905700.0
2024-06-25,V,Stock,276.8500061035156,277.92999267578125,273.5299987792969,273.5299987792969,269.9862976074219,18325800.0
2024-06-25,XRP,Cryptocurrency,0.4741,0.4802,0.4731,0.4757,0.4757,226045665.0
2024-06-26,AAPL,Stock,211.5,214.8600006103516,210.63999938964844,213.25,211.61338806152344,66213200.0
2024-06-26,AMZN,Stock,186.9199981689453,194.8000030517578,186.25999450683597,193.6100006103516,193.6100006103516,65103900.0
2024-06-26,BNB,Cryptocurrency,578.3,584.7,567.4,573.0,573.0,154770.344
2024-06-26,BTC,Cryptocurrency,61806.01,62487.81,60712.0,60864.99,60864.99,22485.66463
2024-06-26,ETH,Cryptocurrency,3394.91,3426.75,3325.01,3371.44,3371.44,206949.3418
2024-06-26,GOOGL,Stock,182.6300048828125,184.50999450683597,182.47999572753903,183.8800048828125,182.5820159912109,19839000.0
2024-06-26,JPM,Stock,197.4499969482422,197.94000244140625,196.27999877929688,197.42999267578125,189.27398681640625,7758600.0
2024-06-26,META,Stock,506.6499938964844,513.8099975585938,504.6799926757813,513.1199951171875,510.1708984375,8882300.0
2024-06-26,MSFT,Stock,449.0,453.6000061035156,448.1900024414063,452.1600036621094,446.1280822753906,16507000.0
2024-06-26,NVDA,Stock,126.12999725341795,128.1199951171875,122.5999984741211,126.4000015258789,126.33909606933594,362975900.0
2024-06-26,SOL,Cryptocurrency,136.57,140.41,134.85,136.81,136.81,2503428.066
2024-06-26,SPY,Stock,543.6900024414062,546.239990234375,543.030029296875,545.510009765625,534.2673950195312,38550600.0
2024-06-26,TSLA,Stock,186.5399932861328,197.75999450683597,186.3600006103516,196.3699951171875,196.3699951171875,95737100.0
2024-06-26,V,Stock,272.9100036621094,274.4599914550781,271.75,273.6000061035156,270.055419921875,12172000.0
2024-06-26,XRP,Cryptocurrency,0.4758,0.4783,0.4652,0.4698,0.4698,243409484.0
2024-06-27,AAPL,Stock,214.69000244140625,215.7400054931641,212.3500061035156,214.1000061035156,212.45687866210935,49772700.0
2024-06-27,AMZN,Stock,195.00999450683597,199.83999633789065,194.1999969482422,197.8500061035156,197.8500061035156,74397500.0
2024-06-27,BNB,Cryptocurrency,573.1,584.7,566.4,581.7,581.7,199582.231
2024-06-27,BTC,Cryptocurrency,60864.98,62389.22,60606.63,61706.47,61706.47,18344.28631
2024-06-27,ETH,Cryptocurrency,3371.77,3477.0,3361.74,3450.44,3450.44,201041.6609
2024-06-27,GOOGL,Stock,184.17999267578125,186.0500030517578,184.0200042724609,185.41000366210935,184.1012115478516,18848900.0
2024-06-27,JPM,Stock,197.44000244140625,199.8600006103516,196.8999938964844,199.1699981689453,190.94210815429688,7913500.0
2024-06-27,META,Stock,514.25,522.8800048828125,513.9000244140625,519.5599975585938,516.5738525390625,10121200.0
2024-06-27,MSFT,Stock,452.1799926757813,456.1700134277344,451.7699890136719,452.8500061035156,446.8088684082031,14806300.0
2024-06-27,NVDA,Stock,124.0999984741211,126.41000366210938,122.91999816894533,123.98999786376952,123.93025970458984,252571700.0
2024-06-27,SOL,Cryptocurrency,136.81,151.21,135.2,149.71,149.71,4450967.436
2024-06-27,SPY,Stock,545.3699951171875,546.9600219726562,544.6099853515625,546.3699951171875,535.1097412109375,35041500.0
2024-06-27,TSLA,Stock,195.1699981689453,198.72000122070312,194.0500030517578,197.4199981689453,197.4199981689453,72746500.0
2024-06-27,V,Stock,268.510009765625,270.5899963378906,266.5,266.5899963378906,263.13623046875,10529100.0
2024-06-27,XRP,Cryptocurrency,0.4697,0.4771,0.4657,0.4753,0.4753,243549420.0
2024-06-28,AAPL,Stock,215.7700042724609,216.07000732421875,210.3000030517578,210.6199951171875,209.0035552978516,82542700.0
2024-06-28,AMZN,Stock,197.72999572753903,198.8500061035156,192.5,193.25,193.25,76930200.0
2024-06-28,BNB,Cryptocurrency,581.8,585.3,565.6,567.4,567.4,210308.565
2024-06-28,BTC,Cryptocurrency,61706.46,62225.31,60063.0,60427.84,60427.84,24821.19255
2024-06-28,ETH,Cryptocurrency,3450.44,3487.7,3365.22,3380.15,3380.15,221634.3435
